system:index,B11,B12,B5,B6,B7,B8,Blue,Green,Red,SR_ATMOS_OPACITY,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,ST_CDIST,cirrus_conf,class,cloud_conf,cloudshad_conf,date,dialated_cloud,mission,snowice_conf,system:time_start,vol_init,.geo
00000000000000000878,NA,NA,0.00638749999999999,1.724999999999921e-4,0.0015475,NA,0.02283250000000001,0.0171125,0.00861499999999998,0.209,0.0228325,0.0171125,0.00861499999999998,0.00638749999999999,1.724999999999921e-4,0.0015475,19.54,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.09476138399528,47.24742634592704]}"
00000000000000000879,NA,NA,0.0017125,0.00314249999999999,-0.00439249999999999,NA,0.0232175,0.0174975,0.006635,0.202,0.0232175,0.0174975,0.006635,0.0017125,0.00314249999999999,-0.00439249999999999,22.87,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.12085604336005,47.14571425089794]}"
0000000000000000087a,NA,NA,0.00726750000000001,4.474999999999896e-4,-0.00131249999999999,NA,0.024455,0.01593,0.0051775,0.186,0.024455,0.01593,0.0051775,0.00726750000000001,4.474999999999896e-4,-0.00131249999999999,24.4,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.16342708111729,47.09992820128115]}"
0000000000000000087b,NA,NA,0.006635,2.550000000000052e-4,-0.00142249999999999,NA,0.018405,0.012245,-3.775000000000028e-4,0.202,0.018405,0.012245,-3.775000000000028e-4,0.006635,2.550000000000052e-4,-0.00142249999999999,19.83,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.36461280244667,47.09864398017777]}"
0000000000000000087c,NA,NA,0.00242749999999999,0.0018225,-5.150000000000154e-4,NA,0.01513249999999999,0.01097999999999999,0.0049025,0.066,0.01513249999999999,0.01097999999999999,0.0049025,0.00242749999999999,0.0018225,-5.150000000000154e-4,24.64,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.14694624362376,46.89445282473838]}"
0000000000000000087d,NA,NA,0.00121749999999998,9.000000000000674e-5,0.00151999999999999,NA,0.01746999999999998,0.00878000000000001,0.00358249999999998,0.215,0.01746999999999998,0.00878000000000001,0.00358249999999998,0.00121749999999998,9.000000000000674e-5,0.00151999999999999,16.02,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.13115210769246,47.27966118744239]}"
0000000000000000087e,NA,NA,0.00592,6.249999999999312e-5,-0.00153249999999999,NA,0.01675499999999999,0.01361999999999999,0.00558999999999998,0.218,0.01675499999999999,0.01361999999999999,0.00558999999999998,0.00592,6.249999999999312e-5,-0.00153249999999999,19.09,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.431303117802,46.98148555909953]}"
0000000000000000087f,NA,NA,0.00729499999999999,0.0047375,0.00536999999999998,NA,0.024675,0.018735,0.01183249999999999,0.06,0.024675,0.018735,0.01183249999999999,0.00729499999999999,0.0047375,0.00536999999999998,31.9,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.18067488399203,46.97492622144991]}"
00000000000000000880,NA,NA,0.0022625,0.00179499999999999,-5.425000000000013e-4,NA,0.02610499999999999,0.0205775,0.006855,0.07100000000000001,0.02610499999999999,0.0205775,0.006855,0.0022625,0.00179499999999999,-5.425000000000013e-4,25.5,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.0378543363512,47.00958681393835]}"
00000000000000000881,NA,NA,0.00121749999999998,-0.00282499999999999,-0.001505,NA,0.0196975,0.01400499999999999,0.00592,0.214,0.0196975,0.01400499999999999,0.00592,0.00121749999999998,-0.00282499999999999,-0.001505,24.59,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.21363655897909,47.077432036466526]}"
00000000000000000882,NA,NA,0.00223499999999998,-0.00384249999999999,-5.425000000000013e-4,NA,0.01645250000000001,0.01529749999999999,0.00234499999999998,0.069,0.01645250000000001,0.01529749999999999,0.00234499999999998,0.00223499999999998,-0.00384249999999999,-5.425000000000013e-4,20.91,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.54737551597742,46.76356929061763]}"
00000000000000000883,NA,NA,0.00252374999999999,0.00326624999999999,-4.875000000000018e-4,NA,0.01608125,0.01582,0.00278499999999999,0.079,0.01608125,0.01582,0.00278499999999999,0.00252374999999999,0.00326624999999999,-4.875000000000018e-4,19.15,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.59338006154583,46.725925559524434]}"
00000000000000000884,NA,NA,0.00239999999999998,-9.824999999999973e-4,-5.150000000000154e-4,NA,0.02121,0.0106225,0.0047375,0.065,0.02121,0.0106225,0.0047375,0.00239999999999998,-9.824999999999973e-4,-5.150000000000154e-4,31.15,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.3887608324053,46.804472624580896]}"
00000000000000000885,NA,NA,0.00878000000000001,0.00239999999999998,-1.8499999999999075e-4,NA,0.02486749999999998,0.01612249999999998,0.00726750000000001,0.014,0.02486749999999998,0.01612249999999998,0.00726750000000001,0.00878000000000001,0.00239999999999998,-1.8499999999999073e-4,30.52,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.36747308397615,46.745692754494364]}"
00000000000000000886,NA,NA,0.00699249999999998,0.0018225,-5.150000000000154e-4,NA,0.02132000000000001,0.01802,3.924999999999901e-4,0.066,0.02132,0.01802,3.924999999999901e-4,0.00699249999999998,0.0018225,-5.150000000000154e-4,21.35,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.51716510634033,46.812931539279276]}"
00000000000000000887,NA,NA,0.0080925,0.0021525,0.00256499999999998,NA,0.019395,0.0174975,0.0106775,0.036,0.01939499999999999,0.0174975,0.0106775,0.0080925,0.0021525,0.00256499999999998,45.53,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.29894115988576,47.08823643831903]}"
00000000000000000888,NA,NA,0.0080375,0.00212499999999998,0.00256499999999998,NA,0.02593999999999999,0.014995,0.00625,0.039,0.02593999999999999,0.014995,0.00625,0.0080375,0.00212499999999998,0.00256499999999998,49.35,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.2865805317656,47.13379953288314]}"
00000000000000000889,NA,NA,0.00789999999999999,0.00487499999999999,0.00253749999999999,NA,0.01903749999999998,0.01477500000000001,0.0082025,0.043,0.01903749999999998,0.01477500000000001,0.0082025,0.00789999999999999,0.00487499999999999,0.00253749999999999,45.09,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.3686369093511,47.1396364961621]}"
0000000000000000088a,NA,NA,0.00328,0.00206999999999998,0.00253749999999999,NA,0.02126500000000001,0.01719499999999998,0.00385749999999998,0.043,0.021265,0.01719499999999998,0.00385749999999998,0.00328,0.00206999999999998,0.00253749999999999,43.39,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.39095025102255,47.133099454017746]}"
0000000000000000088b,NA,NA,-0.00147749999999999,0.0048475,0.00250999999999998,NA,0.02096249999999999,0.0145275,0.01020999999999999,0.047,0.02096249999999999,0.01452749999999999,0.01020999999999999,-0.00147749999999999,0.0048475,0.00250999999999998,41.78,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.40640103617275,47.123521304954934]}"
0000000000000000088c,NA,NA,0.00363749999999998,0.00217999999999998,0.00259249999999999,NA,0.02626999999999998,0.0201375,0.006525,0.033,0.02626999999999998,0.0201375,0.006525,0.00363749999999998,0.00217999999999998,0.00259249999999999,53.72,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.19079458203652,47.10973822359874]}"
0000000000000000088d,NA,NA,0.00325249999999999,0.0020425,0.00545249999999999,NA,0.02126500000000001,0.01471999999999998,0.005975,0.045,0.021265,0.01471999999999998,0.005975,0.00325249999999999,0.0020425,0.00545249999999999,54.38,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.33575995728404,47.23239025717482]}"
0000000000000000088e,NA,NA,0.00319749999999999,0.0020425,-0.0032925,NA,0.02340999999999998,0.01466499999999998,0.00811999999999998,0.046,0.02340999999999998,0.01466499999999998,0.00811999999999998,0.00319749999999999,0.0020425,-0.0032925,56.88,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.27052776797319,47.24264618959775]}"
0000000000000000088f,NA,NA,0.00740499999999999,0.00190499999999999,-4.60000000000016e-4,NA,0.02032999999999998,0.01394999999999999,0.00317,0.058,0.02032999999999998,0.01394999999999999,0.00317,0.00740499999999999,0.00190499999999999,-4.600000000000159e-4,27.76,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.73806005432593,47.10176089181412]}"
00000000000000000890,NA,NA,0.002785,-9.000000000000119e-4,0.00245499999999998,NA,0.0204125,0.01645250000000001,0.00536999999999998,0.058,0.0204125,0.01645250000000001,0.00536999999999998,0.002785,-9.000000000000119e-4,0.00245499999999998,31.87,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.73325314339031,47.13867333033455]}"
00000000000000000891,NA,NA,0.00682749999999998,0.0017675,-5.700000000000149e-4,NA,0.02836,0.0204675,0.0111725,0.074,0.02835999999999999,0.0204675,0.0111725,0.00682749999999998,0.0017675,-5.700000000000149e-4,33.89,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.95229310533769,47.14194185140673]}"
00000000000000000892,NA,NA,0.00361,0.00217999999999998,-0.00320999999999999,NA,0.022145,0.01540749999999999,0.006525,0.035,0.02214499999999999,0.01540749999999999,0.006525,0.00361,0.00217999999999998,-0.00320999999999999,37.71,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.66047169599598,47.18209159729195]}"
00000000000000000893,NA,NA,0.002785,0.00195999999999998,-4.60000000000016e-4,NA,0.02728749999999999,0.01901,0.0075975,0.058,0.02728749999999999,0.01901,0.0075975,0.002785,0.00195999999999998,-4.600000000000159e-4,36.7,0,openWater,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.79848533270118,47.18489191275352]}"
00000000000000000894,NA,NA,0.0325675,0.00655249999999998,-0.00109249999999999,NA,0.0601775,0.0921325,0.1000525,0.157,0.06017749999999999,0.0921325,0.1000525,0.0325675,0.00655249999999998,-0.00109249999999999,13.79,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.87875161301002,46.69166628613082]}"
00000000000000000895,NA,NA,0.20400250000000003,0.31370000000000003,0.31271,NA,0.085725,0.12491249999999998,0.1673175,0.158,0.085725,0.12491249999999998,0.1673175,0.20400250000000003,0.31370000000000003,0.31271,15.11,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.86081264947202,46.69213895084249]}"
00000000000000000896,NA,NA,0.02296999999999999,0.00369249999999998,0.0078175,NA,0.05789499999999997,0.09469,0.09779749999999998,0.156,0.05789499999999997,0.09469,0.09779749999999998,0.02296999999999999,0.00369249999999998,0.0078175,14.3,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.87119789582549,46.69467172024084]}"
00000000000000000897,NA,NA,0.02313499999999999,8.599999999999997e-4,-0.00106500000000001,NA,0.05126750000000002,0.07964749999999998,0.0685925,0.152,0.05126750000000002,0.07964749999999998,0.0685925,0.02313499999999999,8.599999999999997e-4,-0.00106500000000001,19.77,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.79875979921226,46.69437296047026]}"
00000000000000000898,NA,NA,0.042715,0.0068,0.00492999999999999,NA,0.04538249999999999,0.07018750000000001,0.0712875,0.134,0.04538249999999999,0.07018750000000001,0.0712875,0.042715,0.0068,0.00492999999999999,23.19,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.75233609814484,46.70874464316551]}"
00000000000000000899,NA,NA,0.10196375,0.11972875,0.11241375,NA,0.06114,0.07568749999999999,0.08722375000000002,0.125,0.06114,0.07568749999999999,0.08722375000000002,0.10196375,0.11972875,0.11241375,24.77,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.72835059357836,46.71531735811829]}"
0000000000000000089a,NA,NA,0.0904,0.08672875000000002,0.0710125,NA,0.05279375,0.07303375000000001,0.08558750000000001,0.089,0.05279375,0.07303375000000001,0.08558750000000001,0.0904,0.08672875000000002,0.0710125,33.82,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.50373675531418,46.7599707960675]}"
0000000000000000089b,NA,NA,0.02034374999999999,0.0029775,0.00226249999999998,NA,0.03439625,0.0469775,0.0447775,0.095,0.03439625,0.0469775,0.0447775,0.02034374999999999,0.0029775,0.00226249999999998,33.57,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.48248022059242,46.76853672919117]}"
0000000000000000089c,NA,NA,0.039965,0.02457875,0.02431749999999999,NA,0.03446500000000001,0.04855875,0.04165624999999999,0.057,0.03446500000000001,0.04855875,0.04165624999999999,0.039965,0.02457874999999999,0.02431749999999999,32.24,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.28164676824625,46.83318923536508]}"
0000000000000000089d,NA,NA,0.08118750000000002,0.06683250000000002,0.05484250000000001,NA,0.04252249999999999,0.07233250000000002,0.08580749999999998,0.067,0.04252249999999999,0.07233250000000002,0.08580749999999998,0.08118750000000002,0.06683250000000002,0.05484250000000001,24.39,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.1727644387232,46.844131869350235]}"
0000000000000000089e,NA,NA,0.01639750000000001,-0.00101000000000001,-0.00634500000000001,NA,0.033695,0.05530999999999997,0.0444475,0.067,0.033695,0.05530999999999997,0.0444475,0.01639750000000001,-0.00101000000000001,-0.00634500000000001,24.29,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.17121713065767,46.844363742605026]}"
0000000000000000089f,NA,NA,0.01680999999999999,0.00762499999999999,0.00536999999999998,NA,0.04332,0.060645,0.0622125,0.054,0.04332,0.060645,0.0622125,0.01680999999999999,0.00762499999999999,0.00536999999999998,17.69,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.03786771365436,46.89276728454017]}"
000000000000000008a0,NA,NA,0.030615,0.01326249999999998,-4.60000000000016e-4,NA,0.0387825,0.06787749999999998,0.06650250000000002,0.055,0.0387825,0.06787749999999998,0.06650250000000002,0.030615,0.01326249999999998,-4.600000000000159e-4,17.63,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.04110948012023,46.889249053808996]}"
000000000000000008a1,NA,NA,0.01220375,0.00480624999999999,0.00249624999999999,NA,0.02699874999999998,0.05275250000000001,0.055255,0.056,0.02699874999999998,0.05275250000000001,0.055255,0.01220375,0.00480624999999999,0.00249624999999999,15.04,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.65192359927651,46.63924955324756]}"
000000000000000008a2,NA,NA,0.01224499999999999,0.00481999999999999,0.00538374999999999,NA,0.02375374999999999,0.04076250000000001,0.03159125,0.055,0.02375374999999999,0.04076250000000001,0.03159125,0.01224499999999999,0.00481999999999999,0.00538374999999999,15.01,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.65329700240098,46.64131411703531]}"
000000000000000008a3,NA,NA,0.1541175,0.121255,0.10382,NA,0.04954874999999999,0.0777225,0.10357249999999998,0.066,0.04954874999999999,0.0777225,0.10357249999999998,0.1541175,0.121255,0.10382,3.72,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.94848503303804,46.59754804019573]}"
000000000000000008a4,NA,NA,0.01163999999999998,0.0046275,-5.425000000000013e-4,NA,0.03991,0.05998500000000001,0.05740000000000001,0.068,0.03991,0.05998500000000001,0.05740000000000001,0.01163999999999998,0.0046275,-5.425000000000013e-4,15.07,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.94724986204623,46.93810296495055]}"
000000000000000008a5,NA,NA,0.0811325,0.092325,0.08110499999999998,NA,0.039635,0.07450499999999999,0.08352500000000002,0.07200000000000001,0.039635,0.07450499999999999,0.08352500000000002,0.0811325,0.092325,0.08110499999999998,15.66,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.95583363157412,46.93912855819285]}"
000000000000000008a6,NA,NA,0.01620499999999999,0.00459999999999999,0.0052875,NA,0.0354275,0.05992999999999998,0.05297249999999998,0.07100000000000001,0.0354275,0.05992999999999998,0.05297249999999998,0.01620499999999999,0.00459999999999999,0.0052875,12.72,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.88787693151961,46.947895150863914]}"
000000000000000008a7,NA,NA,0.048765,0.01029250000000001,0.00239999999999998,NA,0.030945,0.0599575,0.07917999999999997,0.066,0.030945,0.0599575,0.07917999999999997,0.048765,0.01029250000000001,0.00239999999999998,9.54,0,lightNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.83012265467538,46.936341620034455]}"
000000000000000008a8,NA,NA,0.08995999999999998,0.072745,0.06116749999999999,NA,0.05778499999999997,0.08193,0.09326,0.158,0.05778499999999997,0.08193,0.09326,0.08995999999999998,0.072745,0.06116749999999998,15.26,0,darkNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.85909589556645,46.69188032298138]}"
000000000000000008a9,NA,NA,0.11300500000000002,0.06930750000000002,0.03427249999999998,NA,0.030615,0.05223,0.07219500000000001,0.068,0.030615,0.05223,0.07219500000000001,0.11300500000000002,0.06930750000000002,0.03427249999999998,3.24,0,darkNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.9431831618855,46.58833553741931]}"
000000000000000008aa,NA,NA,0.14515250000000002,0.1058825,0.07491750000000003,NA,0.04386999999999999,0.07640249999999998,0.1024175,0.069,0.04386999999999999,0.07640249999999998,0.1024175,0.14515250000000002,0.1058825,0.07491750000000003,3.44,0,darkNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.94264806975909,46.59075682929134]}"
000000000000000008ab,NA,NA,0.03516625,0.01041625,0.00829874999999999,NA,0.02057749999999998,0.0336675,0.02627,0.052,0.02057749999999998,0.0336675,0.02627,0.03516624999999999,0.01041625,0.00829874999999999,10.8,0,darkNearShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.73318625687452,46.662191628167534]}"
000000000000000008ac,NA,NA,0.01271249999999998,0.0035,-0.0042,NA,0.04268749999999999,0.05327500000000002,0.0291025,0.17500000000000002,0.04268749999999999,0.05327500000000002,0.0291025,0.01271249999999998,0.0035,-0.0042,7.33,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.96648442623658,46.691505758492895]}"
000000000000000008ad,NA,NA,0.015105,0.00272999999999998,-0.00167,NA,0.04538249999999999,0.05269750000000001,0.02357499999999998,0.241,0.04538249999999999,0.05269750000000001,0.02357499999999998,0.015105,0.00272999999999998,-0.00167,2.17,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.05849351737338,46.750348055994166]}"
000000000000000008ae,NA,NA,0.01489874999999998,-0.00319624999999999,0.00134125,NA,0.04484625,0.04838,0.02210374999999999,0.253,0.04484625,0.04838,0.02210374999999999,0.01489874999999998,-0.00319624999999999,0.00134125,2.75,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.0681073392446,46.77997878249431]}"
000000000000000008af,NA,NA,0.00966,-3.362500000000101e-4,-0.00173874999999999,NA,0.03938749999999999,0.03860374999999999,0.018185,0.255,0.03938749999999999,0.03860374999999999,0.018185,0.00966,-3.3625000000001015e-4,-0.00173874999999999,4.79,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.04681959081546,46.794555583838026]}"
000000000000000008b0,NA,NA,0.00875249999999999,8.32499999999986e-4,0.0018775,NA,0.03947,0.04150499999999999,0.01188749999999999,0.152,0.03947,0.04150499999999998,0.01188749999999999,0.00875249999999999,8.32499999999986e-4,0.0018775,13.62,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.8778820883046,46.705792718268135]}"
000000000000000008b1,NA,NA,0.01337250000000001,7.774999999999865e-4,0.00184999999999999,NA,0.04618,0.05915999999999999,0.02759,0.157,0.04618,0.05915999999999999,0.02759,0.01337250000000001,7.774999999999865e-4,0.00184999999999999,12.79,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.89024271642477,46.69825683748782]}"
000000000000000008b2,NA,NA,0.00715749999999998,0.00184999999999999,-5.150000000000154e-4,NA,0.03135750000000001,0.03578499999999998,0.00726750000000001,0.065,0.03135750000000001,0.03578499999999998,0.00726750000000001,0.00715749999999998,0.00184999999999999,-5.150000000000154e-4,28.83,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.2237319637641,46.867087321573386]}"
000000000000000008b3,NA,NA,0.00726750000000001,0.0018775,0.00242749999999999,NA,0.02934999999999998,0.03350249999999999,0.009605,0.062,0.02934999999999998,0.03350249999999999,0.009605,0.00726750000000001,0.0018775,0.00242749999999999,29.22,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.2305989793864,46.863800964096995]}"
000000000000000008b4,NA,NA,0.00777624999999999,0.002015,0.00249624999999999,NA,0.02812624999999999,0.02567875,0.0037475,0.053,0.02812624999999999,0.02567875,0.0037475,0.00777624999999999,0.002015,0.00249624999999999,34.64,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.31380134594265,46.830045569122404]}"
000000000000000008b5,NA,NA,0.007955,0.00207,0.00252374999999999,NA,0.02860749999999999,0.02965249999999998,0.00400874999999999,0.046,0.02860749999999999,0.02965249999999998,0.00400874999999999,0.007955,0.00207,0.00252374999999999,35.28,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.3232412628728,46.8268751482734]}"
000000000000000008b6,NA,NA,0.0081475,0.00494374999999999,-3.362500000000101e-4,NA,0.02919875,0.03727,0.01516,0.042,0.02919874999999999,0.03727,0.01516,0.0081475,0.00494374999999999,-3.3625000000001015e-4,35.1,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.34469845714197,46.81477314801434]}"
000000000000000008b7,NA,NA,0.00616749999999999,0.00436625,0.002235,NA,0.02940499999999998,0.034355,0.01251999999999999,0.098,0.02940499999999998,0.034355,0.01251999999999999,0.00616749999999999,0.00436625,0.002235,33.980000000000004,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.43816121522221,46.78022403305226]}"
000000000000000008b8,NA,NA,0.00659374999999999,0.00165749999999999,0.00230374999999999,NA,0.03483625,0.03252624999999999,0.01088374999999999,0.084,0.03483625,0.03252624999999999,0.01088374999999999,0.00659374999999999,0.00165749999999999,0.00230374999999999,32.92,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.54538921825441,46.75887385720835]}"
000000000000000008b9,NA,NA,0.00673124999999999,0.00454499999999999,-5.700000000000011e-4,NA,0.0343,0.04453,0.0196975,0.078,0.0343,0.04453,0.0196975,0.00673124999999999,0.00454499999999999,-5.700000000000011e-4,3.43,0,offShoreSediment,1,1,2006-09-14,0,LS7,1,2006-09-14T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.87893643390744,46.63021987361434]}"
